Sl.No	Thread No	ITEM	 TIME (in Microseconds)
151 		 3 		 Bhaat 	 11044
152 		 3 		 Maach 	 11104
153 		 3 		 Bhaat 	 11320
154 		 3 		 Maach 	 11380
155 		 3 		 Bhaat 	 11599
156 		 3 		 Maach 	 11659
157 		 2 		   Dal 	 11967
158 		 2 		 Bhaat 	 12054
159 		 1 		 Maach 	 12123
160 		 1 		   Dal 	 12175
161 		 3 		 Bhaat 	 12448
162 		 3 		 Maach 	 12516
163 		 2 		   Dal 	 12603
164 		 2 		 Bhaat 	 12674
165 		 1 		 Maach 	 12730
166 		 1 		   Dal 	 12800
167 		 3 		 Bhaat 	 12857
168 		 3 		 Maach 	 12972
169 		 2 		   Dal 	 13018
170 		 2 		 Bhaat 	 13086
171 		 1 		 Maach 	 13148
172 		 1 		   Dal 	 13205
173 		 3 		 Bhaat 	 13264
174 		 3 		 Maach 	 13376
175 		 2 		   Dal 	 13423
176 		 2 		 Bhaat 	 13669
177 		 2 		   Dal 	 14899
178 		 2 		 Bhaat 	 14980
179 		 2 		   Dal 	 15331
180 		 2 		 Bhaat 	 15463
181 		 2 		   Dal 	 15542
182 		 2 		 Bhaat 	 15601
183 		 2 		   Dal 	 15678
184 		 2 		 Bhaat 	 15737
185 		 2 		   Dal 	 15810
186 		 2 		 Bhaat 	 15872
187 		 1 		 Maach 	 16002
188 		 1 		   Dal 	 16161
189 		 3 		 Bhaat 	 16239
190 		 3 		 Maach 	 16311
191 		 2 		   Dal 	 16379
192 		 2 		 Bhaat 	 16496
193 		 1 		 Maach 	 16554
194 		 1 		   Dal 	 16631
195 		 3 		 Bhaat 	 16696
196 		 3 		 Maach 	 16763
197 		 2 		   Dal 	 16826
198 		 2 		 Bhaat 	 16910
199 		 1 		 Maach 	 16948
200 		 1 		   Dal 	 17017
201 		 3 		 Bhaat 	 17075
202 		 3 		 Maach 	 17214
203 		 2 		   Dal 	 17261
204 		 2 		 Bhaat 	 17340
205 		 1 		 Maach 	 17391
206 		 1 		   Dal 	 17483
207 		 3 		 Bhaat 	 17545
208 		 3 		 Maach 	 17606
209 		 2 		   Dal 	 17670
210 		 2 		 Bhaat 	 17756
211 		 1 		 Maach 	 17790
212 		 1 		   Dal 	 17859
213 		 3 		 Bhaat 	 17917
214 		 3 		 Maach 	 17971
215 		 2 		   Dal 	 18027
216 		 2 		 Bhaat 	 18098
217 		 1 		 Maach 	 18127
218 		 1 		   Dal 	 18169
219 		 3 		 Bhaat 	 18207
220 		 3 		 Maach 	 18243
221 		 2 		   Dal 	 18281
222 		 2 		 Bhaat 	 18352
223 		 1 		 Maach 	 18380
224 		 1 		   Dal 	 18421
225 		 3 		 Bhaat 	 18459
226 		 3 		 Maach 	 18495
227 		 2 		   Dal 	 18532
228 		 2 		 Bhaat 	 18602
229 		 1 		 Maach 	 18631
230 		 1 		   Dal 	 18672
231 		 3 		 Bhaat 	 18741
232 		 3 		 Maach 	 18780
233 		 2 		   Dal 	 18816
234 		 2 		 Bhaat 	 18886
235 		 1 		 Maach 	 18915
236 		 1 		   Dal 	 18956
237 		 3 		 Bhaat 	 18993
238 		 3 		 Maach 	 19032
239 		 2 		   Dal 	 19068
240 		 2 		 Bhaat 	 19138
241 		 1 		 Maach 	 19167
242 		 1 		   Dal 	 19207
243 		 3 		 Bhaat 	 19245
244 		 3 		 Maach 	 19282
245 		 2 		   Dal 	 19317
246 		 2 		 Bhaat 	 19387
247 		 1 		 Maach 	 19415
248 		 1 		   Dal 	 19457
249 		 3 		 Bhaat 	 19495
250 		 3 		 Maach 	 19533
251 		 2 		   Dal 	 19569
252 		 2 		 Bhaat 	 19639
253 		 1 		 Maach 	 19669
254 		 1 		   Dal 	 19711
255 		 3 		 Bhaat 	 19748
256 		 3 		 Maach 	 19786
257 		 2 		   Dal 	 19822
258 		 2 		 Bhaat 	 19892
259 		 1 		 Maach 	 19921
260 		 1 		   Dal 	 19981
261 		 3 		 Bhaat 	 20023
262 		 3 		 Maach 	 20057
263 		 2 		   Dal 	 20098
264 		 2 		 Bhaat 	 20169
265 		 1 		 Maach 	 20198
266 		 1 		   Dal 	 20238
267 		 3 		 Bhaat 	 20280
268 		 3 		 Maach 	 20357
269 		 2 		   Dal 	 20391
270 		 2 		 Bhaat 	 20438
271 		 1 		 Maach 	 20485
272 		 1 		   Dal 	 20529
273 		 3 		 Bhaat 	 20572
274 		 3 		 Maach 	 20602
275 		 2 		   Dal 	 20647
276 		 2 		 Bhaat 	 20677
277 		 1 		 Maach 	 20707
278 		 1 		   Dal 	 20748
279 		 3 		 Bhaat 	 20789
280 		 3 		 Maach 	 20819
281 		 2 		   Dal 	 20858
282 		 2 		 Bhaat 	 20928
283 		 1 		 Maach 	 20969
284 		 1 		   Dal 	 21021
285 		 3 		 Bhaat 	 21071
286 		 3 		 Maach 	 21112
287 		 2 		   Dal 	 21147
288 		 2 		 Bhaat 	 21238
289 		 2 		   Dal 	 21295
290 		 2 		 Bhaat 	 21342
291 		 2 		   Dal 	 21392
292 		 2 		 Bhaat 	 21435
293 		 2 		   Dal 	 21484
294 		 2 		 Bhaat 	 21527
295 		 2 		   Dal 	 21575
296 		 2 		 Bhaat 	 21618
297 		 2 		   Dal 	 21667
298 		 2 		 Bhaat 	 21713
299 		 2 		   Dal 	 21762
300 		 2 		 Bhaat 	 21805
301 		 2 		   Dal 	 21853
302 		 2 		 Bhaat 	 21898
303 		 2 		   Dal 	 21934
304 		 2 		 Bhaat 	 21963
305 		 2 		   Dal 	 22001
306 		 2 		 Bhaat 	 22030
307 		 2 		   Dal 	 22067
308 		 2 		 Bhaat 	 22097
309 		 1 		 Maach 	 22142
310 		 1 		   Dal 	 22197
311 		 3 		 Bhaat 	 22223
312 		 3 		 Maach 	 22260
313 		 2 		   Dal 	 22297
314 		 2 		 Bhaat 	 22328
315 		 1 		 Maach 	 22906
316 		 1 		   Dal 	 22938
317 		 1 		 Maach 	 22966
318 		 1 		   Dal 	 22984
319 		 1 		 Maach 	 23009
320 		 1 		   Dal 	 23027
321 		 1 		 Maach 	 23073
322 		 1 		   Dal 	 23094
323 		 1 		 Maach 	 23118
324 		 1 		   Dal 	 23135
325 		 1 		 Maach 	 23159
326 		 1 		   Dal 	 23176
327 		 1 		 Maach 	 23200
328 		 1 		   Dal 	 23218
329 		 1 		 Maach 	 23242
330 		 1 		   Dal 	 23259
331 		 1 		 Maach 	 23282
332 		 1 		   Dal 	 23300
333 		 1 		 Maach 	 23324
334 		 1 		   Dal 	 23341
335 		 1 		 Maach 	 23364
336 		 1 		   Dal 	 23381
337 		 1 		 Maach 	 23405
338 		 1 		   Dal 	 23422
339 		 1 		 Maach 	 23446
340 		 1 		   Dal 	 23463
341 		 1 		 Maach 	 23487
342 		 1 		   Dal 	 23504
343 		 1 		 Maach 	 23528
344 		 1 		   Dal 	 23546
345 		 1 		 Maach 	 23570
346 		 1 		   Dal 	 23587
347 		 1 		 Maach 	 23611
348 		 1 		   Dal 	 23628
349 		 1 		 Maach 	 23652
350 		 1 		   Dal 	 23669
351 		 1 		 Maach 	 23693
352 		 1 		   Dal 	 23710
353 		 1 		 Maach 	 23734
354 		 1 		   Dal 	 23751
355 		 1 		 Maach 	 23775
356 		 1 		   Dal 	 23792
357 		 1 		 Maach 	 23816
358 		 1 		   Dal 	 23833
359 		 1 		 Maach 	 23858
360 		 1 		   Dal 	 23876
361 		 1 		 Maach 	 23900
362 		 1 		   Dal 	 23917
363 		 1 		 Maach 	 23974
364 		 1 		   Dal 	 24013
365 		 1 		 Maach 	 24050
366 		 1 		   Dal 	 24072
367 		 1 		 Maach 	 24104
368 		 1 		   Dal 	 24129
369 		 3 		 Bhaat 	 24159
370 		 3 		 Maach 	 24199
371 		 3 		 Bhaat 	 24247
372 		 3 		 Maach 	 24272
373 		 3 		 Bhaat 	 24305
374 		 3 		 Maach 	 24340
375 		 3 		 Bhaat 	 24381
376 		 3 		 Maach 	 24414
377 		 3 		 Bhaat 	 24451
378 		 3 		 Maach 	 24477
379 		 3 		 Bhaat 	 24513
380 		 3 		 Maach 	 24537
381 		 3 		 Bhaat 	 24570
382 		 3 		 Maach 	 24594
383 		 3 		 Bhaat 	 24629
384 		 3 		 Maach 	 24653
385 		 3 		 Bhaat 	 24688
386 		 3 		 Maach 	 24712
387 		 3 		 Bhaat 	 24865
388 		 3 		 Maach 	 24903
389 		 3 		 Bhaat 	 24938
390 		 3 		 Maach 	 24965
391 		 3 		 Bhaat 	 25017
392 		 3 		 Maach 	 25048
393 		 3 		 Bhaat 	 25109
394 		 3 		 Maach 	 25138
395 		 3 		 Bhaat 	 25176
396 		 3 		 Maach 	 25205
397 		 3 		 Bhaat 	 25264
398 		 3 		 Maach 	 25293
399 		 3 		 Bhaat 	 25329
400 		 3 		 Maach 	 25359
401 		 1 		 Maach 	 25393
402 		 1 		   Dal 	 25451
403 		 2 		   Dal 	 25498
404 		 2 		 Bhaat 	 25526
405 		 3 		 Bhaat 	 25554
406 		 3 		 Maach 	 25675
407 		 1 		 Maach 	 25724
408 		 1 		   Dal 	 25752
409 		 2 		   Dal 	 25780
410 		 2 		 Bhaat 	 25813
411 		 3 		 Bhaat 	 25845
412 		 3 		 Maach 	 25942
413 		 2 		   Dal 	 25981
414 		 2 		 Bhaat 	 26006
415 		 1 		 Maach 	 26037
416 		 1 		   Dal 	 26075
417 		 3 		 Bhaat 	 26104
418 		 3 		 Maach 	 26200
419 		 2 		   Dal 	 26235
420 		 2 		 Bhaat 	 26262
421 		 1 		 Maach 	 26293
422 		 1 		   Dal 	 26329
423 		 3 		 Bhaat 	 26360
424 		 3 		 Maach 	 26456
425 		 2 		   Dal 	 26494
426 		 2 		 Bhaat 	 26521
